desc	group_id	rate	award_name	award_type	item_g	item_d	item_p	num	neet_body	need_route	bind	expire_hours	msg_type	runtime_stat_id	script	func
	288	40000	Kim Gi¸p	10	15			1								
	288	40000	Hång Bµo Sø Gi¶	10	16			1								
	288	40000	T©y B¾c Tr¸ng H¸n	10	17			1								
	288	30000	NhÊt PhÈm §­êng MËt Sø	10	18			1								
	288	30000	Xi Háa tr­ëng l·o	10	19			1								
	288	30000	Oa KhÊu	10	20			1								
	288	30000	Tiªn N÷	10	21			1								
	288	30000	N÷ Tiªu tiªn	10	22			1								
	288	30000	Tr× M©u Hé VÖ	10	23			1								
	288	10000	TiÓu Hång xoa quû	10	27			1								
	288	10000	HuyÕt L©n §éc M·ng	10	28			1								
	288	10000	Ng­ Qu¸i	10	29			1								
	288	10000	Háa Th¹ch Nh©n	10	30			1								
	288	10000	§éc TÝch	10	31			1								
	288	10000	D¹ Xoa	10	32			1								
	288	10000	C¬ quan nh©n	10	33			1								
	288	10000	B¨ng N÷	10	34			1								
	288	10000	Yªu Hå	10	35			1								
	288	10000	KiÕm t­îng	10	36			1								
	288	20000	TriÕt BiÖt	10	46			1								
	288	20000	B¹ch §Çu §iªu	10	47			1								
	288	20000	Mao Ng­u	10	48			1								
	288	10000	O¸n Quû	10	49			1								
	288	10000	Töu Nhôc Hßa Th­îng	10	50			1								
	288	10000	Bé kho¸i	10	51			1								
	288	10000	KiÕm hiÖp	10	52			1								
heibaiqi	289	330000	Long V©n	10	53			1					1			
	289	330000	TrÇn Lçi	10	54			1					1			
	289	340000	GÊu L­ng §á	10	55			1					1			
Fire_Num_1200	290	125000	HuyÕtTrÝchTh¹ch Lv4	3	2	22	104	1								
	290	125000	NguyÖtB¹chTh¹ch Lv4	3	2	22	204	1								
	290	125000	Hæ Ph¸ch Th¹ch CÊp 4	3	2	22	304	1								
	290	125000	H¾c DiÖu Th¹ch CÊp 4	3	2	22	404	1								
	290	75000	HuyÕtTrÝchTh¹ch Lv5	3	2	22	105	1								
	290	75000	NguyÖtB¹chTh¹ch Lv5	3	2	22	205	1								
	290	75000	Hæ Ph¸ch Th¹ch CÊp 5	3	2	22	305	1								
	290	75000	H¾c DiÖu Th¹ch CÊp 5	3	2	22	405	1								
	290	50000	HuyÕtTrÝchTh¹ch Lv6	3	2	22	106	1								
	290	50000	NguyÖtB¹chTh¹ch Lv6	3	2	22	206	1								
	290	50000	Hæ Ph¸ch Th¹ch CÊp 6	3	2	22	306	1								
	290	50000	H¾c DiÖu Th¹ch CÊp 6	3	2	22	406	1								
gem_Lv4	291	250000	HuyÕtTrÝchTh¹ch Lv4	3	2	22	104	1								
	291	250000	NguyÖtB¹chTh¹ch Lv4	3	2	22	204	1								
	291	250000	Hæ Ph¸ch Th¹ch CÊp 4	3	2	22	304	1								
	291	250000	H¾c DiÖu Th¹ch CÊp 4	3	2	22	404	1								
sb_monster	292	20000	§ång TÕ Chi NguyÖn	3	2	1	30913	1			4					
	292	161000	HiÖp NghÜa Chi Chøng	3	2	1	30912	5			4					
	292	50000	Kinh M¹ch §ång Nh©n	3	2	1	30730	1								
	292	21000	Kinh M¹ch Ng©n Nh©n	3	2	1	30731	1								
	292	15000	Håi Tiªn §¬n	3	2	1	30847	1					1			
	292	300	Hoan L¨ng Phi Phong	3	0	152	32	1					1			
	292	300	§»ng Giao Phi Phong	3	0	152	33	1					1			
	292	300	Khëi Ph­îng Phi Phong	3	0	152	34	1					1			
	292	300	Hoan L¨ng Ch­¬ng	3	0	153	32	1					1			
	292	300	§»ng Giao Ch­¬ng	3	0	153	33	1					1			
	292	300	Khëi Ph­îng Ch­¬ng	3	0	153	34	1					1			
	292	300	Hoan L¨ng Ngoa	3	0	154	32	1					1			
	292	300	§»ng Giao Ngoa	3	0	154	33	1					1			
	292	300	Khëi Ph­îng Ngoa	3	0	154	34	1					1			
	292	50000	ThiÕt Tinh cÊp 1	3	2	1	30533	1								
	292	50000	ThiÕt Tinh cÊp 2	3	2	1	30534	1								
	292	40000	ThiÕt Tinh cÊp 3	3	2	1	30535	1								
	292	70000	ThiÕt tinh cÊp 4	3	2	1	30612	1								
	292	60000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			4					
	292	20000	§«n Hoµng HuyÒn ThiÕt	3	2	1	31118	1								
	292	20000	§«n Hoµng Hæ Ph¸ch	3	2	1	31119	1								
	292	20000	§« Hoµng HuyÒn Tinh	3	2	1	31120	1								
	292	20000	§«n Hoµng M· N·o	3	2	1	31121	1								
	292	20000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1			4					
	292	2000	Ch©n KhÝ Hé ThÓ Lv6	3	2	150	87	1								
	292	2000	?ch Thä Diªn D­¬ng Lv6	3	2	150	88	1								
	292	2000	C­êng Th©n B¸ ThÓ Lv6	3	2	150	89	1								
	292	2000	¢m Phong Thùc Cèt Lv6	3	2	150	90	1								
	292	2000	HuyÒn Vò V« Song Lv6	3	2	150	91	1								
	292	2000	Ngò Hµnh V« T­íng Lv6	3	2	150	92	1								
	292	2000	Kim Linh Phô ThÓ Lv6	3	2	150	93	1								
	292	2000	Méc Linh Phô ThÓ Lv6	3	2	150	94	1								
	292	2000	Thñy Linh Phô ThÓ Lv6	3	2	150	95	1								
	292	2000	Háa Linh Phô ThÓ Lv6	3	2	150	96	1								
	292	2000	Thæ Linh Phô ThÓ Lv6	3	2	150	97	1								
	292	2000	Ph¸ Kh«ng Tr¶m ?nh Lv6	3	2	150	98	1								
	292	2000	S¸t Th­¬ng Gia T¨ng Lv6	3	2	150	99	1								
	292	2000	Khinh Linh TÊn TËt Lv6	3	2	150	100	1								
	292	2000	V« H×nh Chi Cæ Lv6	3	2	150	101	1								
	292	2000	Linh Quang ThiÓm Lv2	3	2	150	102	1								
	292	2000	Ng­ng ThÇn QuyÕt Lv2	3	2	150	103	1								
	292	2000	Kinh §µo QuyÕt Lv2	3	2	150	104	1								
	292	300	C¬n GiËn Nguyªn Thñy Lv2	3	2	150	105	1					1			
	292	300	ThiÕt Bè Sam Lv2	3	2	150	106	1					1			
	292	50000	TuÝ ®¸ quý cÊp 2	1				25			4					
	292	20000	TuÝ ®¸ quý cÊp 3	1				26			4					
	292	5000	Tói B¶o Th¹ch CÊp 4	1				27			4		1			
	292	55700	PhiÕu §æi Ngo¹i Trang	3	2	1	31233	1			4					
	292	20000	VÐ §æi Trang Søc Ngo¹i Trang	3	2	1	31320	1			4					
	292	50000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				168				
	292	30000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	292	10000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168	1			
	292	20000	Linh KiÖn §¹p Sa Hµnh	1				344				168				
	292	30000	Ngo¹i Trang Xóc X¾c Ma ThÇn	1				346				168				
	292	10000	Th­¬ng H¶i Ch©u Lv1 (Ch­a gi¸m ®Þnh)	3	2	102	208	1			4					
	292	5000	Th­¬ng H¶i Ch©u Lv2 (Ch­a gi¸m ®Þnh)	3	2	102	209	1			4					
	292	2000	Th­¬ng H¶i Ch©u Lv3 (Ch­a gi¸m ®Þnh)	3	2	102	210	1			4					
	292	5000	Th­¬ng H¶i Ch©u Lv4 (Ch­a gi¸m ®Þnh)	3	2	102	211	1			4		1			
	292	10000	Long M·	3	0	105	30056	1			3	168	1			
	292	1000	H¾c B¹ch Kú	3	2	1	31168	1					1			
sb_boss	293	200000	C¬n GiËn Nguyªn Thñy Lv2	3	2	150	105	1					1			
	293	200000	ThiÕt Bè Sam Lv2	3	2	150	106	1					1			
	293	150000	Th­¬ng H¶i Ch©u Lv6 (Ch­a gi¸m ®Þnh)	3	2	102	213	1			4		1			
	293	150000	Th­¬ng H¶i Ch©u Lv7 (Ch­a gi¸m ®Þnh)	3	2	102	214	1			4		1			
	293	100000	Tö Ngäc Tr­êng Phong	3	0	105	10112	1			3		1			
	293	95000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168	1			
	293	100000	Chiªu Yªu Kú	3	2	1	31307	1					1			
	293	5000	Tói Trang BÞ Dµnh Riªng	3	2	1	31400	1					1			
lshdzy_7d	294		DiÒu GiÊy B­ím-Lam (7 ngµy)	3	0	120	100	1	1		3	168				
	294		DiÒu GiÊy B­ím-Lam (7 ngµy)	3	0	120	101	1	2		3	168				
	294		DiÒu GiÊy B­ím-Lam (7 ngµy)	3	0	120	102	1	3		3	168				
	294		DiÒu GiÊy B­ím-Lam (7 ngµy)	3	0	120	103	1	4		3	168				
bn_7d	295		B¨ng §iÓu (7 ngµy)	3	0	120	255	1	1		3	168				
	295		B¨ng §iÓu (7 ngµy)	3	0	120	256	1	2		3	168				
	295		B¨ng §iÓu (7 ngµy)	3	0	120	257	1	3		3	168				
	295		B¨ng §iÓu (7 ngµy)	3	0	120	258	1	4		3	168				
sdhd_sdsjl	296	300000	®iÓm kinh nghiÖm	4				100000								
	296	200000	®iÓm kinh nghiÖm	4				300000								
	296	100000	®iÓm kinh nghiÖm	4				1000000								
	296	45000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			4					
	296	10000	Hu©n ch­¬ng anh hïng	3	2	1	30499	2			4					
	296	30000	Ng­ng Tinh Lé	3	2	1	30804	1			4					
	296	30000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	296	30000	Huy Ch­¬ng ThiÕt ChÕ	3	0	153	2	1			1					
	296	30000	Tiªu KiÕp t¸n	3	2	0	141	1			4					
	296	30000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1			4					
	296	30000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1			4					
	296	20000	Huy Ch­¬ng §ång ChÕ	3	0	153	1	1			1					
	296	5000	M¶nh §én KiÕm Tiªu S­	3	2	1	31175	1			4					
	296	5000	M¶nh MËt Th­ Lôc PhiÕn M«n	3	2	1	31176	1			4					
	296	5000	§ång TiÒn Tô B¶o Trai	3	2	1	31177	1			4					
	296	5000	§ång TÕ Chi NguyÖn	3	2	1	30913	1			4					
	296	100000	HiÖp NghÜa Chi Chøng	3	2	1	30912	20			4					
	296	10000	Th¸i NhÊt §ång QuyÓn	3	2	1	31066	1			4					
	296	5000	Ví Gi¸ng sinh	3	2	1	31181	1					1			
	296	10000	§¸ quý cÊp 3	1				185			4					
sdhd_kp	297	290000	ThÎ "Nguyªn"	3	2	1	31183	1			4					
	297	300000	ThÎ "§¸n"	3	2	1	31184	1			4					
	297	300000	ThÎ "Vui"	3	2	1	31185	1			4					
	297	100000	ThÎ "VÎ"	3	2	1	31186	1			4					
	297	10000	ThÎ "Nguyªn §¸n Vui VÎ"	3	2	1	31187	1			4					
sdhd_ydklk	298	195000	®iÓm kinh nghiÖm	4				1000000								
	298	50000	§«n Hoµng HuyÒn ThiÕt	3	2	1	31118	1								
	298	50000	§«n Hoµng Hæ Ph¸ch	3	2	1	31119	1								
	298	50000	§« Hoµng HuyÒn Tinh	3	2	1	31120	1								
	298	50000	§«n Hoµng M· N·o	3	2	1	31121	1								
	298	40000	Ch©n khÝ hé thÓ CÊp 4	3	2	150	4	1			4					
	298	40000	Ých Thä Diªn D­¬ng CÊp 4	3	2	150	8	1			4					
	298	40000	C­êng Th©n B¸ ThÓ CÊp 4	3	2	150	12	1			4					
	298	40000	¢m Phong Thùc Cèt CÊp 4	3	2	150	16	1			4					
	298	40000	HuyÒn Vò V« Song CÊp 4	3	2	150	20	1			4					
	298	40000	V« Hµnh V« T­¬ng CÊp 4	3	2	150	24	1			4					
	298	40000	Kim Linh Phô ThÓ CÊp 4	3	2	150	28	1			4					
	298	40000	Méc Linh Phô ThÓ CÊp 4	3	2	150	32	1			4					
	298	40000	Thuû Linh Phô ThÓ CÊp 4	3	2	150	36	1			4					
	298	40000	Ho¶ Linh Phô ThÓ CÊp 4	3	2	150	40	1			4					
	298	40000	Thæ Linh Phô ThÓ CÊp 4	3	2	150	44	1			4					
	298	40000	Ph¸ Kh«ng Tr¶m ¶nh CÊp 4	3	2	150	48	1			4					
	298	40000	S¸t th­¬ng gia n©ng cÊp 4	3	2	150	52	1			4					
	298	40000	Khinh Linh TÊn TËt  CÊp 4	3	2	150	56	1			4					
	298	40000	V« H×nh Chi Cæ CÊp 4	3	2	150	60	1			4					
	298	5000	Trøng B¸ Ng¹c	3	2	1	30970	1					1			
xnhd_cth	299	640000	Kinh nghiÖm	4				1000000								
	299	120000	M¶nh Tu Ch©n YÕu QuyÕt	3	2	1	30315	1			4					
	299	95000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	299	55000	ThiÕt Tinh cÊp 2	3	2	1	30534	1			4					
	299	10000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	299	50000	ThiÖp B¹c Xu©n Míi	3	2	200	61	1								
	299	20000	ThiÖp B¹c Xu©n Míi	3	2	200	61	2								
	299	10000	ThiÖp B¹c Xu©n Míi	3	2	200	61	5								
xnhd_fsjl	300	150000	Kinh nghiÖm	4				1000000								
	300	75000	Kinh nghiÖm	4				3000000								
	300	150000	 §ång 	5				50000								
	300	60000	 §ång 	5				150000								
	300	350000	ThÇn bÝ Yªn Hoa	3	2	1	194	1			4					
	300	100000	Ma §ao Th¹ch cÊp 1	3	2	1	30428	1			4					
	300	30000	Ma §¹o Th¹ch cÊp 2	3	2	1	30429	1			4					
	300	5000	Ma §ao Th¹ch cÊp 3	3	2	1	30430	1			4					
	300	50000	ThiÖp B¹c Xu©n Míi	3	2	200	61	1			4					
	300	20000	ThiÖp B¹c Xu©n Míi	3	2	200	61	2			4					
	300	10000	ThiÖp B¹c Xu©n Míi	3	2	200	61	5			4					
xnhd_xcbx	301	280000	Kinh nghiÖm	4				2000000								
	301	20000	Th¸i NhÊt §ång QuyÓn	3	2	1	31066	1			4					
	301	10000	Th¸i NhÊt ThiÕt QuyÓn	3	2	1	31067	1			4					
	301	60000	§¸ quý cÊp 1-3	1				51			4					
	301	180000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			4					
	301	50000	HuyÒn Viªm ThiÕt	3	2	1	30670	20								
	301	50000	Viªm Linh Ti	3	2	1	30671	20								
	301	50000	Da Ma Lang	3	2	1	30672	20								
	301	50000	Da §Þa Long	3	2	1	30673	20								
	301	50000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	301	40000	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1			4					
	301	72000	B¹ch C©u Hoµn	3	2	1	270	1			4	168				
	301	40000	§¹i B¹ch C©u hoµn	3	2	1	1007	1			4	168				
	301	18000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1			4	168				
	301	30000	L©n S­	3	0	105	30044	1				168				
3v3_dx_pmjl_1	302		Kim Ngäc T­êng NhuÖ Tiªn H¹c	3	0	105	195	1			4	720				
	302		Thiªn Kiªu LÖnh	3	2	97	236	30			4					
3v3_dx_pmjl_2	303		TuyÕt Ng©n T­êng NhuÖ Tiªn H¹c	3	0	105	194	1			4	720				
	303		Thiªn Kiªu LÖnh	3	2	97	236	20			4					
3v3_dx_pmjl_3	304		T­êng NhuÖ Tiªn H¹c	3	0	105	193	1			4	720				
	304		Thiªn Kiªu LÖnh	3	2	97	236	10			4					
3v3_dx_pmjl_4	305		C¸t T­êng Tiªn H¹c	3	0	105	192	1			4	720				
	305		Thiªn Kiªu LÖnh	3	2	97	236	5			4					
3v3_xx_pmjl_1	306		Kim Ngäc T­êng NhuÖ Tiªn H¹c	3	0	105	195	1			4	720				
	306		Thiªn Kiªu LÖnh	3	2	97	236	20			4					
3v3_xx_pmjl_2	307		TuyÕt Ng©n T­êng NhuÖ Tiªn H¹c	3	0	105	194	1			4	720				
	307		Thiªn Kiªu LÖnh	3	2	97	236	10			4					
3v3_xx_pmjl_3	308		T­êng NhuÖ Tiªn H¹c	3	0	105	193	1			4	720				
	308		Thiªn Kiªu LÖnh	3	2	97	236	5			4					
3v3_xx_pmjl_4	309		C¸t T­êng Tiªn H¹c	3	0	105	192	1			4	720				
	309		Thiªn Kiªu LÖnh	3	2	97	236	2			4					
tong_free1	310	100000	Tói §¸ Quý CÊp 1	3	2	1	30998	1			4					
	310	80000	Tói Trang BÞ Kim Xµ Cuång Vò	3	2	1	30544	1			4					
	310	80000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1			4					
	310	80000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1			4					
	310	100000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	310	50000	§Êu hån	3	2	1	1157	1			4					
	310	50000	Tói Cöu chuyÓn håi hån ®¬n	3	2	1	3380	1			4					
	310	70000	VÐ TiÕu Y Vµng	3	2	1	30491	1			4					
	310	50000	Hép M¶nh Thiªn Th¹ch (Nhá)	3	2	1	30788	1			4					
	310	100000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4					
	310	80000	HuyÒn Th¹ch	3	2	1	30997	1			4					
	310	10000	Thiªn Tinh Th¹ch	3	2	1	31191	1			4		1			
	310	100000	MËt TÝn Tr­ëng M«n	3	2	1	31060	1			4					
	310	50000	Huy NguyÖt Th¹ch	3	2	1	31240	1			4					
tong_free2	311	100000	Tói §¸ Quý CÊp 2	3	2	1	30999	1			4					
	311	30000	Tói Trang BÞ Kim Xµ cÊp 4	3	2	1	31231	1			4					
	311	100000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1			4					
	311	100000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1			4					
	311	150000	§Êu hån	3	2	1	1157	1			4					
	311	10000	Bao Thiªn Th¹ch	3	2	1	1050	1			4					
	311	100000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4					
	311	130000	HuyÒn Th¹ch	3	2	1	30997	1			4					
	311	10000	Thiªn Tinh Th¹ch	3	2	1	31191	1			4		1			
	311	120000	MËt TÝn Tr­ëng M«n	3	2	1	31060	1			4					
	311	100000	LÖnh bµi ®é cèng hiÕn	3	2	1	30914	1			4					
	311	50000	Huy NguyÖt Th¹ch	3	2	1	31240	1			4					
tong_free3	312	150000	Tói §¸ Quý CÊp 3	3	2	1	31000	1			4					
	312	100	Tói Tam D­¬ng Khai Th¸i	3	2	1	30911	1			4		1			
	312	65000	LuyÖn L« ThiÕt cÊp 5	3	2	1	30531	1			4					
	312	65000	TÈy T©m Th¹ch cÊp 5	3	2	1	30525	1			4					
	312	170000	§Êu hån	3	2	1	1157	1			4					
	312	10000	Bao Thiªn Th¹ch	3	2	1	1050	1			4					
	312	179900	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4					
	312	30000	Thiªn Tinh Th¹ch	3	2	1	31191	1			4		1			
	312	30000	LÖnh bµi ®é cèng hiÕn	3	2	1	30914	1			4					
	312	150000	HuyÒn Th¹ch	3	2	1	30997	1			4					
	312	100000	MËt TÝn Tr­ëng M«n	3	2	1	31060	1			4					
	312	50000	Huy NguyÖt Th¹ch	3	2	1	31240	1			4					
4xingjinshe	313	110000	Tr­êng Hµi Du HiÖp	3	0	154	26	1			4					
	313	110000	ChiÕn Hµi ThiÕt HuyÕt	3	0	154	27	1			4					
	313	110000	§¹o Hµi V©n Du	3	0	154	28	1			4					
	313	110000	¸o Choµng Du HiÖp	3	0	152	26	1			4					
	313	110000	¸o Choµng ThiÕt HuyÕt	3	0	152	27	1			4					
	313	110000	¸o Choµng V©n Du	3	0	152	28	1			4					
	313	110000	Huy Ch­¬ng Du HiÖp	3	0	153	26	1			4					
	313	110000	Huy Ch­¬ng ThiÕt HuyÕt	3	0	153	27	1			4					
	313	120000	Huy Ch­¬ng V©n Du	3	0	153	28	1			4					
tong_xiaojiangquan	314	60000	§iÓm Phong Hoa	18				5								
	314	60000	Tói §¸ Quý CÊp 1	3	2	1	30998	1			4					
	314	60000	Tói Trang BÞ Kim Xµ cÊp 3	3	2	1	30544	1			4					
	314	60000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1			4					
	314	60000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1			4					
	314	60000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	314	60000	§Êu hån	3	2	1	1157	1			4					
	314	69000	Tói Cöu chuyÓn håi hån ®¬n	3	2	1	3380	1			4					
	314	60000	VÐ TiÕu Y Vµng	3	2	1	30491	1			4					
	314	60000	Hép M¶nh Thiªn Th¹ch (Nhá)	3	2	1	30788	1			4					
	314	60000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4					
	314	60000	HuyÒn Th¹ch	3	2	1	30997	1			4					
	314	1000	Thiªn Tinh Th¹ch	3	2	1	31191	1			4					
	314	50000	MËt TÝn Tr­ëng M«n	3	2	1	31060	1			4					
	314	195000	PhiÕu §æi Ngo¹i Trang	3	2	1	31233	1			4					
	314	10000	Thiªn Kiªu LÖnh	3	2	97	236	1			4					
	314	5000	Ma Lang Gi¸p	3	2	1	30677	1			4					
	314	5000	§Þa Long Gi¸p	3	2	1	30678	1			4					
	314	5000	Viªm Linh Bè	3	2	1	30676	1			4					
tong_dajiangquan	315	244000	Tói §¸ Quý CÊp 3	3	2	1	31000	1			4					
	315	100	Tói Tam D­¬ng Khai Th¸i	3	2	1	30911	1			4					
	315	80000	LuyÖn L« ThiÕt cÊp 5	3	2	1	30531	1			4					
	315	80000	TÈy T©m Th¹ch cÊp 5	3	2	1	30525	1			4					
	315	100000	§Êu hån	3	2	1	1157	1			4					
	315	39900	Bao Thiªn Th¹ch	3	2	1	1050	1			4					
	315	140000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4					
	315	30000	Thiªn Tinh Th¹ch	3	2	1	31191	1			4					
	315	70000	LÖnh bµi ®é cèng hiÕn	3	2	1	30914	1			4					
	315	90000	§iÓm Phong Hoa	18				35								
	315	100000	PhiÕu §æi Ngo¹i Trang	3	2	1	31233	1			4					
	315	5000	Thiªn Cang LÖnh	3	2	95	204	1			4					
	315	5000	Thiªn M«n Kim LÖnh	3	2	1	30370	1			4					
	315	1000	HuyÕt Bå §Ò	3	2	1	31241	6			4					
	315	5000	HuyÕt Bå §Ò	3	2	1	31241	4			4					
	315	10000	HuyÕt Bå §Ò	3	2	1	31241	2			4					
haoxiacailiaobao	336	250000	HuyÒn Viªm ThiÕt	3	2	1	30670	50			0					
	336	250000	Viªm Linh Ti	3	2	1	30671	50			0					
	336	250000	Da Ma Lang	3	2	1	30672	50			0					
	336	250000	Da §Þa Long	3	2	1	30673	50			0					
meishaoxue_7d	337		Mai Tiªu TuyÕt	3	0	120	219	1	1		3	168				
	337		Mai Tiªu TuyÕt	3	0	120	220	1	2		3	168				
	337		Mai Tiªu TuyÕt	3	0	120	221	1	3		3	168				
	337		Mai Tiªu TuyÕt	3	0	120	222	1	4		3	168				
xiezhu_7d	338		Héc Ch©u	3	0	119	215	1	1		3	168				
	338		Héc Ch©u	3	0	119	216	1	2		3	168				
	338		Héc Ch©u	3	0	119	217	1	3		3	168				
	338		Héc Ch©u	3	0	119	218	1	4		3	168				
zuipo_7d	339		Tóy Ph¸ch	3	0	121	215	1	1		3	168				
	339		Tóy Ph¸ch	3	0	121	216	1	2		3	168				
	339		Tóy Ph¸ch	3	0	121	217	1	3		3	168				
	339		Tóy Ph¸ch	3	0	121	218	1	4		3	168				
haoxia_ring	340	500000	Hµo HiÖp Giíi	3	0	102	31126	1			4					
	340	500000	Hµo HiÖp Béi	3	0	102	31127	1			4					
xialuxiangfeng_1	341	50000	PhiÕu §æi Ngo¹i Trang	3	2	1	31233	1			4		1			
	341	100000	®iÓm kinh nghiÖm	4				2000000								
	341	50000	®iÓm kinh nghiÖm	4				5000000								
	341	40000	®iÓm kinh nghiÖm	4				10000000								
	341	30000	®iÓm kinh nghiÖm	4				15000000								
	341	20000	®iÓm kinh nghiÖm	4				20000000								
	341	50000	Tói §¸ Quý CÊp 3	3	2	1	31000	1			4					
	341	50000	Tói §¸ Quý CÊp 4	3	2	1	31001	1			4		1			
	341	100000	LuyÖn	9				500								
	341	50000	LuyÖn	9				1000								
	341	10000	LuyÖn	9				2000								
	341	150000	Bét Tr©n Ch©u	3	2	102	215	10			4					
	341	100000	Bét Tr©n Ch©u	3	2	102	215	20			4					
	341	80000	Bét Tr©n Ch©u	3	2	102	215	30			4					
	341	60000	Bét Tr©n Ch©u	3	2	102	215	40			4					
	341	60000	Bét Tr©n Ch©u	3	2	102	215	50			4					
xialuxiangfeng_2	342	50000	PhiÕu §æi Ngo¹i Trang	3	2	1	31233	4			4		1			
	342	100000	®iÓm kinh nghiÖm	4				4000000								
	342	50000	®iÓm kinh nghiÖm	4				10000000								
	342	40000	®iÓm kinh nghiÖm	4				20000000								
	342	30000	®iÓm kinh nghiÖm	4				30000000								
	342	20000	®iÓm kinh nghiÖm	4				40000000					1			
	342	50000	Tói §¸ Quý CÊp 3	3	2	1	31000	2			4					
	342	50000	Tói §¸ Quý CÊp 4	3	2	1	31001	2			4		1			
	342	100000	LuyÖn	9				1000								
	342	50000	LuyÖn	9				2000								
	342	10000	LuyÖn	9				4000					1			
	342	150000	Bét Tr©n Ch©u	3	2	102	215	20			4					
	342	100000	Bét Tr©n Ch©u	3	2	102	215	40			4					
	342	80000	Bét Tr©n Ch©u	3	2	102	215	60			4					
	342	60000	Bét Tr©n Ch©u	3	2	102	215	80			4					
	342	60000	Bét Tr©n Ch©u	3	2	102	215	100			4		1			
haoxiafangju	343	330000	Hµo HiÖp §Çu	3	0	103	30568	1			1		1			
	343	330000	Hµo HiÖp y	3	0	100	30568	1			1		1			
	343	340000	Hµo HiÖp Trang	3	0	101	30568	1			1		1			
tashaxing_7d	344	83333	§¹p	3	0	119	275	1	1		3	168	1			
	344	83333	§¹p	3	0	119	276	1	2		3	168	1			
	344	83333	§¹p	3	0	119	277	1	3		3	168	1			
	344	83334	§¹p	3	0	119	278	1	4		3	168	1			
	344	83333	Sa	3	0	120	275	1	1		3	168	1			
	344	83333	Sa	3	0	120	276	1	2		3	168	1			
	344	83333	Sa	3	0	120	277	1	3		3	168	1			
	344	83334	Sa	3	0	120	278	1	4		3	168	1			
	344	83333	Hµnh	3	0	121	275	1	1		3	168	1			
	344	83333	Hµnh	3	0	121	276	1	2		3	168	1			
	344	83334	Hµnh	3	0	121	277	1	3		3	168	1			
	344	83334	Hµnh	3	0	121	278	1	4		3	168	1			
hantangyan_7d	345	83333	Hµn	3	0	120	299	1	1		3	168	1			
	345	83333	Hµn	3	0	120	300	1	2		3	168	1			
	345	83333	Hµn	3	0	120	301	1	3		3	168	1			
	345	83334	Hµn	3	0	120	302	1	4		3	168	1			
	345	83333	§­êng	3	0	119	299	1	1		3	168	1			
	345	83333	§­êng	3	0	119	300	1	2		3	168	1			
	345	83333	§­êng	3	0	119	301	1	3		3	168	1			
	345	83334	§­êng	3	0	119	302	1	4		3	168	1			
	345	83333	Nh¹n	3	0	121	299	1	1		3	168	1			
	345	83333	Nh¹n	3	0	121	300	1	2		3	168	1			
	345	83334	Nh¹n	3	0	121	301	1	3		3	168	1			
	345	83334	Nh¹n	3	0	121	302	1	4		3	168	1			
mashentouzhong_7d	346	125000	Ma ThÇn §Çu Chung-Nhá	3	0	120	112	1	1		3	168				
	346	125000	Ma ThÇn §Çu Chung-Nhá	3	0	120	113	1	2		3	168				
	346	125000	Ma ThÇn §Çu Chung-Nhá	3	0	120	114	1	3		3	168				
	346	125000	Ma ThÇn §Çu Chung-Nhá	3	0	120	115	1	4		3	168				
	346	125000	Ma ThÇn §Çu Chung-Lín	3	0	120	116	1	1		3	168				
	346	125000	Ma ThÇn §Çu Chung-Lín	3	0	120	117	1	2		3	168				
	346	125000	Ma ThÇn §Çu Chung-Lín	3	0	120	118	1	3		3	168				
	346	125000	Ma ThÇn §Çu Chung-Lín	3	0	120	119	1	4		3	168				
chunjie_zongzi	347	60000	Xu©n L«i	3	2	3	31272	1								
