line_id	group_id	desc_cn	item_G	item_D	item_P	weight	desc_vn
1978	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30650	1	
1979	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30651	1	
1980	10430	аи╩П╥От╙к╖╦ъ╪╤гы	0	10	30652	1	
1981	10430	аи╩П╥От╙к╖╦ъ╪╤гы	0	10	30653	1	
1982	10430	аи╩П╥От╙к╖╦ъ╪╤йж	0	0	30654	1	
1983	10430	аи╩П╥От╙к╖╦ъ╪╤йж	0	0	30655	1	
1984	10430	аи╩П╥От╙к╖╦ъ╪╤йж	0	0	30656	1	
1985	10430	аи╩П╥От╙к╖╦ъ╪╤йж	0	0	30657	1	
1986	10430	аи╩П╥От╙к╖╦ъ╪╤╧В	0	5	30658	1	
1987	10430	аи╩П╥От╙к╖╦ъ╪╤╧В	0	5	30659	1	
1988	10430	аи╩П╥От╙к╖╦ъ╪╤╧В	0	5	30660	1	
1989	10430	аи╩П╥От╙к╖╦ъ╪╤╧В	0	5	30661	1	
1990	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30662	1	
1991	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30663	1	
1992	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30664	1	
1993	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30665	1	
1994	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30666	1	
1995	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30667	1	
1996	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30668	1	
1997	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30669	1	
1998	10430	аи╩П╥От╙к╖╦ъ╪╤г╧	0	6	30670	1	
1999	10430	аи╩П╥От╙к╖╦ъ╪╤г╧	0	6	30671	1	
2000	10430	аи╩П╥От╙к╖╦ъ╪╤г╧	0	6	30672	1	
2001	10430	аи╩П╥От╙к╖╦ъ╪╤г╧	0	6	30673	1	
2002	10430	аи╩П╥От╙к╖╦ъ╪╤╧╜	0	4	30674	1	
2003	10430	аи╩П╥От╙к╖╦ъ╪╤╧╜	0	4	30675	1	
2004	10430	аи╩П╥От╙к╖╦ъ╪╤╧╜	0	4	30676	1	
2005	10430	аи╩П╥От╙к╖╦ъ╪╤╧╜	0	4	30677	1	
2006	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	7	30678	1	
2007	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	7	30679	1	
2008	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	7	30680	1	
2009	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	7	30681	1	
2010	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30682	1	
2011	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30683	1	
2012	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30684	1	
2013	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30685	1	
2014	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30686	1	
2015	10430	аи╩П╥От╙к╖╦ъ╪╤╫ё	0	2	30687	1	
2016	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	3	30688	1	
2017	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	3	30689	1	
2018	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	3	30690	1	
2019	10430	аи╩П╥От╙к╖╦ъ╪╤╣╤	0	3	30691	1	
2020	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30692	1	
2021	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30693	1	
2022	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30694	1	
2023	10430	аи╩П╥От╙к╖╦ъ╪╤╠й	0	9	30695	1	
2024	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30696	1	
2025	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30697	1	
2026	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30698	1	
2027	10430	аи╩П╥От╙к╖╦ъ╪╤в╕	0	11	30699	1	
2028	10430	аи╩П╥От╙к╖╦ъ╪╤их	0	13	30700	1	
2029	10430	аи╩П╥От╙к╖╦ъ╪╤их	0	13	30701	1	
2030	10430	аи╩П╥От╙к╖╦ъ╪╤╣я	0	12	30702	1	
2031	10430	аи╩П╥От╙к╖╦ъ╪╤╣я	0	12	30703	1	
2032	10431	гЮа╚╩╗йЩа©	0	105	30051	1	
2033	10432	оюрЕж╝ж╓йЩа©	2	1	30912	1	
2034	10433	м╛╪цж╝т╦йЩа©	2	1	30913	1	
2035	10434	ою╧г╩ууб	0	153	29	1	
2036	10434	╧М╦╚╩ууб	0	153	30	1	
2037	10434	лзтф╩ууб	0	153	31	1	
2038	10434	ою╧г╧ррб	0	152	29	1	
2039	10434	╧М╦╚╧ррб	0	152	30	1	
2040	10434	лзтф╧ррб	0	152	31	1	
2041	10434	ою╧гЁ╓я╔	0	154	29	1	
2042	10434	╧М╦╚у╫я╔	0	154	30	1	
2043	10434	лзтф╣юя╔	0	154	31	1	
2044	10435	нчо╬╨ю╫эм╥	0	103	30569	1	
2045	10436	нчо╬╨ю╫эрб	0	100	30569	1	
2046	10437	нчо╬╨ю╫э©Ц	0	101	30569	1	
2047	10438	нчо╬╨юоюаНё╗м╥ё╘	2	1	30944	1	
2048	10439	нчо╬╨юоюаНё╗рбё╘	2	1	30945	1	
2049	10440	нчо╬╨юоюаНё╗©Цё╘	2	1	30946	1	
2050	10441	п║рЬ©И	2	1	31012	1	
2051	10442	рЬ╤╖	2	1	31013	1	
2052	10443	оЦячлр╩╗ж╕	0	120	134;137	1	
2053	10444	дЙдЙспсЦяЭв╧ё╗╨Лё╘	0	120	126;129	1	
2054	10445	дЙдЙспсЦ╠Ёйнё╗╨Лё╘	0	120	130;133	1	
2055	10446	хГрБ(ю╤)	0	119	1;4	1	
2056	10447	Ё╛╥Г(ю╤)	0	121	1;4	1	
2057	10448	щсЁ╬╪╞сП(ю╤)	0	120	1;4	1	
2058	10449	ашф╛йЩа©	2	1	31064	1	
2059	10450	хша╤й╞йЩа©	2	1	31063	1	
2060	10451	уфцецэпейЩа©	2	1	31060	1	
2061	10452	╠йд╚ж╫яБйЩа©	2	1	31059	1	
2062	10453	пЧ╬╖йЩа©	2	1	31061	1	
2063	10454	лТу╫х╞йЩа©	2	1	31058	1	
2064	10455	нчо╬╨юоюаНё╗нДфВё╘	2	1	30973	1	
2065	10456	нчо╬╨юоюё╗нДфВё╘	0	0;20	30744;30763	1	
2066	10457	1╪╤м╥╡©нфйн	0	116	11;15	1	
2067	10458	1╪╤рб╥Чнфйн	0	113	11;15	1	
2068	10459	1╪╤©Цвснфйн	0	114	11;15	1	
2069	10460	1╪╤╫Дж╦нфйн	0	115	11;15	1	
2070	10461	1╪╤сЯеЕнфйн	0	117	11;15	1	
2071	10462	2╪╤м╥╡©нфйн	0	116	16;20	1	
2072	10463	2╪╤рб╥Чнфйн	0	113	16;20	1	
2073	10464	2╪╤©Цвснфйн	0	114	16;20	1	
2074	10465	2╪╤╫Дж╦нфйн	0	115	16;20	1	
2075	10466	2╪╤сЯеЕнфйн	0	117	16;20	1	
2076	10467	╫Пжйгнрб└╩	2	1	30491	1	
2077	10468	рЬжйгнрб└╩	2	1	30492	1	
2078	10469	м╜жйгнрб└╩	2	1	30493	1	
2079	10470	╤ь╩мпЧлЗ	2	1	31118	1	
2080	10471	╤ь╩мпЧ╬╖	2	1	31120	1	
2081	10472	╤ь╩мГЗГЙ	2	1	31119	1	
2082	10473	╤ь╩мбЙХ╖	2	1	31121	1	
2083	10474	Ож╫П	2	1	31096	1	
2084	10475	лЛнфй╞	2	201	13	1	
2085	10476	л╚р╩м╜╬М	2	1	31066	1	
2086	10477	л╚р╩лЗ╬М	2	1	31067	1	
2087	10478	╧е╫Пй╞	2	201	14	1	
2088	10479	╣Ц╬╕сЯ	2	201	15	1	
2089	10480	п║╣Ц╬╕сЯ	2	201	16	1	
2090	10481	╟О╩АпенО1╪╤вэа©	0	155	1	1	
2091	10482	╟О╩АпенО2╪╤вэа©	0	155	2	1	
2092	10483	╟О╩АпенО3╪╤вэа©	0	155	3	1	
2093	10484	╟О╩АпенО4╪╤вэа©	0	155	4	1	
2094	10485	╟О╩АпенО5╪╤вэа©	0	155	5	1	
2095	10486	╟О╩АпенО6╪╤вэа©	0	155	6	1	
2096	10487	╟О╩АпенО7╪╤вэа©	0	155	7	1	
2097	10488	╟О╩АпенО8╪╤вэа©	0	155	8	1	
2098	10489	╟О╩АпенО9╪╤вэа©	0	155	9	1	
2099	10490	╟О╩АпенО10╪╤вэа©	0	155	10	1	
2100	10491	╟О╩АпенО11╪╤вэа©	0	155	11	1	
2101	10492	╟О╩АпенО12╪╤вэа©	0	155	12	1	
2102	10493	╟О╩АпенО13╪╤вэа©	0	155	13	1	
2103	10494	╟О╩АпенО14╪╤вэа©	0	155	14	1	
2104	10495	╟О╩АпенО15╪╤вэа©	0	155	15	1	
2105	10496	аИ╧Бр╩иа1╪╤	2	150	82	1	
2106	10497	дЩиЯ╬В1╪╤	2	150	83	1	
2107	10498	╬╙лн╬В1╪╤	2	150	84	1	
2108	10499	т╜й╪╠╘е╜1╪╤	2	150	85	1	
2109	10500	лЗ╡╪ию1╪╤	2	150	86	1	
2110	10501	╨з╟вфЕ	2	1	31168	1	
2111	10502	лЛ╬╖й╞	2	1	31191	1	
2112	10503	╨Ла╚╩╗	0	105	30058	1	
2113	10504	нчо╬╣д╨юою╫Д	0	102	31128	1	
2114	10505	нчо╬╣д╨юоюеЕ	0	102	31129	1	
2115	10506	кнгЮаЗ╫╚╬ЭаНеф	0	102	31132;31151	1	гЮаЗ╫╚╬Э╫Дж╦
2116	10506	кнгЮаЗ╫╚╬ЭаНфЛ	0	102	31152;31171	1	
2117	10506	кнгЮаЗ╫╚╬ЭаН╥Ш	0	102	31172;31191	1	
2118	10507	аигЮаЗ╫╚╬ЭаНеф	0	102	31274;31293	1	
2119	10507	аигЮаЗ╫╚╬ЭаНфЛ	0	102	31294;31313	1	
2120	10507	аигЮаЗ╫╚╬ЭаН╥Ш	0	102	31314;31333	1	
2121	10508	кнгЮаЗт╙к╖╨е╥Ш	0	102	31192;31211	1	гЮаЗт╙к╖╫Дж╦
2122	10508	кнгЮаЗт╙к╖╩╒╥Ш	0	102	31212;31231	1	
2123	10508	кнгЮаЗт╙к╖аНфЛ	0	102	31232;31251	1	
2124	10508	кнгЮаЗт╙к╖╨ефЛ	0	102	31252;31271	1	
2125	10509	аигЮаЗт╙к╖╨е╥Ш	0	102	31334;31353	1	
2126	10509	аигЮаЗт╙к╖╩╒╥Ш	0	102	31354;31373	1	
2127	10509	аигЮаЗт╙к╖аНфЛ	0	102	31374;31393	1	
2128	10509	аигЮаЗт╙к╖╨ефЛ	0	102	31394;31413	1	
2129	10510	кнгЮаЗ╫╚╬Эм╥	0	103	30570;30589	1	
2130	10511	аигЮаЗ╫╚╬Эм╥	0	103	30611;30630	1	
2131	10512	кнгЮаЗт╙к╖м╥	0	103	30590;30609	1	
2132	10513	аигЮаЗт╙к╖м╥	0	103	30631;30650	1	
2133	10514	кнгЮаЗ╫╚╬Эу╫еш	0	100	30570;30589	1	
2134	10515	аигЮаЗ╫╚╬Эу╫еш	0	100	30611;30630	1	
2135	10516	кнгЮаЗт╙к╖у╫еш	0	100	30590;30609	1	
2136	10517	аигЮаЗт╙к╖у╫еш	0	100	30631;30650	1	
2137	10518	кнгЮаЗ╫╚╬Эв╟	0	101	30570;30589	1	
2138	10519	аигЮаЗ╫╚╬Эв╟	0	101	30611;30630	1	
2139	10520	кнгЮаЗт╙к╖в╟	0	101	30590;30609	1	
2140	10521	аигЮаЗт╙к╖в╟	0	101	30631;30650	1	
2141	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╣╤	0	3	30764	1	
2142	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤ух	0	8	30765	1	
2143	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤йж	0	0	30766	1	
2144	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤уК	0	1	30767	1	
2145	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30768	1	
2146	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤гы	0	10	30769	1	
2147	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤йж	0	0	30770	1	
2148	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╧В	0	5	30771	1	
2149	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30772	1	
2150	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╠й	0	9	30773	1	
2151	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤г╧	0	6	30774	1	
2152	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╧╜	0	4	30775	1	
2153	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤к╚╣╤	0	7	30776	1	
2154	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤в╕	0	11	30777	1	
2155	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30778	1	
2156	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╣╤	0	3	30779	1	
2157	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╠й	0	9	30780	1	
2158	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤в╕	0	11	30781	1	
2159	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤их	0	13	30782	1	
2160	10522	кнгЮаЗ╫╚╬ЭЁУ╪╤╣я	0	12	30783	1	
2161	10523	кнгЮаЗ╫╚╬Эжп╪╤╣╤	0	3	30784	1	
2162	10523	кнгЮаЗ╫╚╬Эжп╪╤ух	0	8	30785	1	
2163	10523	кнгЮаЗ╫╚╬Эжп╪╤йж	0	0	30786	1	
2164	10523	кнгЮаЗ╫╚╬Эжп╪╤уК	0	1	30787	1	
2165	10523	кнгЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30788	1	
2166	10523	кнгЮаЗ╫╚╬Эжп╪╤гы	0	10	30789	1	
2167	10523	кнгЮаЗ╫╚╬Эжп╪╤йж	0	0	30790	1	
2168	10523	кнгЮаЗ╫╚╬Эжп╪╤╧В	0	5	30791	1	
2169	10523	кнгЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30792	1	
2170	10523	кнгЮаЗ╫╚╬Эжп╪╤╠й	0	9	30793	1	
2171	10523	кнгЮаЗ╫╚╬Эжп╪╤г╧	0	6	30794	1	
2172	10523	кнгЮаЗ╫╚╬Эжп╪╤╧╜	0	4	30795	1	
2173	10523	кнгЮаЗ╫╚╬Эжп╪╤к╚╣╤	0	7	30796	1	
2174	10523	кнгЮаЗ╫╚╬Эжп╪╤в╕	0	11	30797	1	
2175	10523	кнгЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30798	1	
2176	10523	кнгЮаЗ╫╚╬Эжп╪╤╣╤	0	3	30799	1	
2177	10523	кнгЮаЗ╫╚╬Эжп╪╤╠й	0	9	30800	1	
2178	10523	кнгЮаЗ╫╚╬Эжп╪╤в╕	0	11	30801	1	
2179	10523	кнгЮаЗ╫╚╬Эжп╪╤их	0	13	30802	1	
2180	10523	кнгЮаЗ╫╚╬Эжп╪╤╣я	0	12	30803	1	
2181	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╣╤	0	3	30804	1	
2182	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤ух	0	8	30805	1	
2183	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤йж	0	0	30806	1	
2184	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤уК	0	1	30807	1	
2185	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30808	1	
2186	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤гы	0	10	30809	1	
2187	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤йж	0	0	30810	1	
2188	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╧В	0	5	30811	1	
2189	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30812	1	
2190	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╠й	0	9	30813	1	
2191	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤г╧	0	6	30814	1	
2192	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╧╜	0	4	30815	1	
2193	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤к╚╣╤	0	7	30816	1	
2194	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤в╕	0	11	30817	1	
2195	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30818	1	
2196	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╣╤	0	3	30819	1	
2197	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╠й	0	9	30820	1	
2198	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤в╕	0	11	30821	1	
2199	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤их	0	13	30822	1	
2200	10524	кнгЮаЗ╫╚╬Э╦ъ╪╤╣я	0	12	30823	1	
2201	10525	кнгЮаЗт╙к╖ЁУ╪╤╣╤	0	3	30824	1	
2202	10525	кнгЮаЗт╙к╖ЁУ╪╤ух	0	8	30825	1	
2203	10525	кнгЮаЗт╙к╖ЁУ╪╤йж	0	0	30826	1	
2204	10525	кнгЮаЗт╙к╖ЁУ╪╤уК	0	1	30827	1	
2205	10525	кнгЮаЗт╙к╖ЁУ╪╤╫ё	0	2	30828	1	
2206	10525	кнгЮаЗт╙к╖ЁУ╪╤гы	0	10	30829	1	
2207	10525	кнгЮаЗт╙к╖ЁУ╪╤йж	0	0	30830	1	
2208	10525	кнгЮаЗт╙к╖ЁУ╪╤╧В	0	5	30831	1	
2209	10525	кнгЮаЗт╙к╖ЁУ╪╤╫ё	0	2	30832	1	
2210	10525	кнгЮаЗт╙к╖ЁУ╪╤╠й	0	9	30833	1	
2211	10525	кнгЮаЗт╙к╖ЁУ╪╤г╧	0	6	30834	1	
2212	10525	кнгЮаЗт╙к╖ЁУ╪╤╧╜	0	4	30835	1	
2213	10525	кнгЮаЗт╙к╖ЁУ╪╤к╚╣╤	0	7	30836	1	
2214	10525	кнгЮаЗт╙к╖ЁУ╪╤в╕	0	11	30837	1	
2215	10525	кнгЮаЗт╙к╖ЁУ╪╤╫ё	0	2	30838	1	
2216	10525	кнгЮаЗт╙к╖ЁУ╪╤╣╤	0	3	30839	1	
2217	10525	кнгЮаЗт╙к╖ЁУ╪╤╠й	0	9	30840	1	
2218	10525	кнгЮаЗт╙к╖ЁУ╪╤в╕	0	11	30841	1	
2219	10525	кнгЮаЗт╙к╖ЁУ╪╤их	0	13	30842	1	
2220	10525	кнгЮаЗт╙к╖ЁУ╪╤╣я	0	12	30843	1	
2221	10526	кнгЮаЗт╙к╖жп╪╤╣╤	0	3	30844	1	
2222	10526	кнгЮаЗт╙к╖жп╪╤ух	0	8	30845	1	
2223	10526	кнгЮаЗт╙к╖жп╪╤йж	0	0	30846	1	
2224	10526	кнгЮаЗт╙к╖жп╪╤уК	0	1	30847	1	
2225	10526	кнгЮаЗт╙к╖жп╪╤╫ё	0	2	30848	1	
2226	10526	кнгЮаЗт╙к╖жп╪╤гы	0	10	30849	1	
2227	10526	кнгЮаЗт╙к╖жп╪╤йж	0	0	30850	1	
2228	10526	кнгЮаЗт╙к╖жп╪╤╧В	0	5	30851	1	
2229	10526	кнгЮаЗт╙к╖жп╪╤╫ё	0	2	30852	1	
2230	10526	кнгЮаЗт╙к╖жп╪╤╠й	0	9	30853	1	
2231	10526	кнгЮаЗт╙к╖жп╪╤г╧	0	6	30854	1	
2232	10526	кнгЮаЗт╙к╖жп╪╤╧╜	0	4	30855	1	
2233	10526	кнгЮаЗт╙к╖жп╪╤к╚╣╤	0	7	30856	1	
2234	10526	кнгЮаЗт╙к╖жп╪╤в╕	0	11	30857	1	
2235	10526	кнгЮаЗт╙к╖жп╪╤╫ё	0	2	30858	1	
2236	10526	кнгЮаЗт╙к╖жп╪╤╣╤	0	3	30859	1	
2237	10526	кнгЮаЗт╙к╖жп╪╤╠й	0	9	30860	1	
2238	10526	кнгЮаЗт╙к╖жп╪╤в╕	0	11	30861	1	
2239	10526	кнгЮаЗт╙к╖жп╪╤их	0	13	30862	1	
2240	10526	кнгЮаЗт╙к╖жп╪╤╣я	0	12	30863	1	
2241	10527	кнгЮаЗт╙к╖╦ъ╪╤╣╤	0	3	30864	1	
2242	10527	кнгЮаЗт╙к╖╦ъ╪╤ух	0	8	30865	1	
2243	10527	кнгЮаЗт╙к╖╦ъ╪╤йж	0	0	30866	1	
2244	10527	кнгЮаЗт╙к╖╦ъ╪╤уК	0	1	30867	1	
2245	10527	кнгЮаЗт╙к╖╦ъ╪╤╫ё	0	2	30868	1	
2246	10527	кнгЮаЗт╙к╖╦ъ╪╤гы	0	10	30869	1	
2247	10527	кнгЮаЗт╙к╖╦ъ╪╤йж	0	0	30870	1	
2248	10527	кнгЮаЗт╙к╖╦ъ╪╤╧В	0	5	30871	1	
2249	10527	кнгЮаЗт╙к╖╦ъ╪╤╫ё	0	2	30872	1	
2250	10527	кнгЮаЗт╙к╖╦ъ╪╤╠й	0	9	30873	1	
2251	10527	кнгЮаЗт╙к╖╦ъ╪╤г╧	0	6	30874	1	
2252	10527	кнгЮаЗт╙к╖╦ъ╪╤╧╜	0	4	30875	1	
2253	10527	кнгЮаЗт╙к╖╦ъ╪╤к╚╣╤	0	7	30876	1	
2254	10527	кнгЮаЗт╙к╖╦ъ╪╤в╕	0	11	30877	1	
2255	10527	кнгЮаЗт╙к╖╦ъ╪╤╫ё	0	2	30878	1	
2256	10527	кнгЮаЗт╙к╖╦ъ╪╤╣╤	0	3	30879	1	
2257	10527	кнгЮаЗт╙к╖╦ъ╪╤╠й	0	9	30880	1	
2258	10527	кнгЮаЗт╙к╖╦ъ╪╤в╕	0	11	30881	1	
2259	10527	кнгЮаЗт╙к╖╦ъ╪╤их	0	13	30882	1	
2260	10527	кнгЮаЗт╙к╖╦ъ╪╤╣я	0	12	30883	1	
2261	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╣╤	0	3	30904	1	
2262	10528	аигЮаЗ╫╚╬ЭЁУ╪╤ух	0	8	30905	1	
2263	10528	аигЮаЗ╫╚╬ЭЁУ╪╤йж	0	0	30906	1	
2264	10528	аигЮаЗ╫╚╬ЭЁУ╪╤уК	0	1	30907	1	
2265	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30908	1	
2266	10528	аигЮаЗ╫╚╬ЭЁУ╪╤гы	0	10	30909	1	
2267	10528	аигЮаЗ╫╚╬ЭЁУ╪╤йж	0	0	30910	1	
2268	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╧В	0	5	30911	1	
2269	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30912	1	
2270	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╠й	0	9	30913	1	
2271	10528	аигЮаЗ╫╚╬ЭЁУ╪╤г╧	0	6	30914	1	
2272	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╧╜	0	4	30915	1	
2273	10528	аигЮаЗ╫╚╬ЭЁУ╪╤к╚╣╤	0	7	30916	1	
2274	10528	аигЮаЗ╫╚╬ЭЁУ╪╤в╕	0	11	30917	1	
2275	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╫ё	0	2	30918	1	
2276	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╣╤	0	3	30919	1	
2277	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╠й	0	9	30920	1	
2278	10528	аигЮаЗ╫╚╬ЭЁУ╪╤в╕	0	11	30921	1	
2279	10528	аигЮаЗ╫╚╬ЭЁУ╪╤их	0	13	30922	1	
2280	10528	аигЮаЗ╫╚╬ЭЁУ╪╤╣я	0	12	30923	1	
2281	10529	аигЮаЗ╫╚╬Эжп╪╤╣╤	0	3	30924	1	
2282	10529	аигЮаЗ╫╚╬Эжп╪╤ух	0	8	30925	1	
2283	10529	аигЮаЗ╫╚╬Эжп╪╤йж	0	0	30926	1	
2284	10529	аигЮаЗ╫╚╬Эжп╪╤уК	0	1	30927	1	
2285	10529	аигЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30928	1	
2286	10529	аигЮаЗ╫╚╬Эжп╪╤гы	0	10	30929	1	
2287	10529	аигЮаЗ╫╚╬Эжп╪╤йж	0	0	30930	1	
2288	10529	аигЮаЗ╫╚╬Эжп╪╤╧В	0	5	30931	1	
2289	10529	аигЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30932	1	
2290	10529	аигЮаЗ╫╚╬Эжп╪╤╠й	0	9	30933	1	
2291	10529	аигЮаЗ╫╚╬Эжп╪╤г╧	0	6	30934	1	
2292	10529	аигЮаЗ╫╚╬Эжп╪╤╧╜	0	4	30935	1	
2293	10529	аигЮаЗ╫╚╬Эжп╪╤к╚╣╤	0	7	30936	1	
2294	10529	аигЮаЗ╫╚╬Эжп╪╤в╕	0	11	30937	1	
2295	10529	аигЮаЗ╫╚╬Эжп╪╤╫ё	0	2	30938	1	
2296	10529	аигЮаЗ╫╚╬Эжп╪╤╣╤	0	3	30939	1	
2297	10529	аигЮаЗ╫╚╬Эжп╪╤╠й	0	9	30940	1	
2298	10529	аигЮаЗ╫╚╬Эжп╪╤в╕	0	11	30941	1	
2299	10529	аигЮаЗ╫╚╬Эжп╪╤их	0	13	30942	1	
2300	10529	аигЮаЗ╫╚╬Эжп╪╤╣я	0	12	30943	1	
2301	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╣╤	0	3	30944	1	
2302	10530	аигЮаЗ╫╚╬Э╦ъ╪╤ух	0	8	30945	1	
2303	10530	аигЮаЗ╫╚╬Э╦ъ╪╤йж	0	0	30946	1	
2304	10530	аигЮаЗ╫╚╬Э╦ъ╪╤уК	0	1	30947	1	
2305	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30948	1	
2306	10530	аигЮаЗ╫╚╬Э╦ъ╪╤гы	0	10	30949	1	
2307	10530	аигЮаЗ╫╚╬Э╦ъ╪╤йж	0	0	30950	1	
2308	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╧В	0	5	30951	1	
2309	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30952	1	
2310	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╠й	0	9	30953	1	
2311	10530	аигЮаЗ╫╚╬Э╦ъ╪╤г╧	0	6	30954	1	
2312	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╧╜	0	4	30955	1	
2313	10530	аигЮаЗ╫╚╬Э╦ъ╪╤к╚╣╤	0	7	30956	1	
2314	10530	аигЮаЗ╫╚╬Э╦ъ╪╤в╕	0	11	30957	1	
2315	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╫ё	0	2	30958	1	
2316	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╣╤	0	3	30959	1	
2317	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╠й	0	9	30960	1	
2318	10530	аигЮаЗ╫╚╬Э╦ъ╪╤в╕	0	11	30961	1	
2319	10530	аигЮаЗ╫╚╬Э╦ъ╪╤их	0	13	30962	1	
2320	10530	аигЮаЗ╫╚╬Э╦ъ╪╤╣я	0	12	30963	1	
2321	10531	аигЮаЗт╙к╖ЁУ╪╤╣╤	0	3	30964	1	
