Tªn	Lo¹i h×nh chİnh	Lo¹i h×nh phô	Ph©n lo¹i chi tiÕt	NÆng	Gi¸	Ngò hµnh	HiÖu øng	Gi÷ l¹i b	L­u c	L­u d	L­u e	L­u f	Sè trang bŞ	§¾ng cÊp yªu cÇu	Giíi tİnh (1=nam; 2=n÷)	ThÓ h×nh (1=nam tiªu chuÈn; 2=nam kh«i ng«; 3=n÷ gîi c¶m; 4=kiÒu n÷)	M«n ph¸i yªu cÇu	HiÖn h×nh nhá trªn giao diÖn	HiÖn h×nh lín trªn giao diÖn	ThuyÕt minh	Khi trang bŞ lªn ng­êi sÏ hiÖn tªn lo¹i h×nh	Khi vøt ra ngoµi; sö dông tµi nguyªn nµo	File gèc	CÊp	Cã/kh«ng thÓ giao dŞch(0 ®­îc,1 kh«ng ®­îc,2 chØ cã thÓ b¸n ë tiÖm,3 chØ cã thÓ b¸n)	Cã/kh«ng thÓ vøt (0 ®­îc; 1 kh«ng ®­îc)	L­u ph¸i	L­u ( Ch÷ sè)	Gi¸ trŞ
Hµn	0	121	333				301;302							1	2	3		\image\item\ornament\ÇåãöÕÓÍÈ²¿µ­Çàa1.spr	\image\item\ornament\ÇåãöÕÓÍÈ²¿µ­Çàa0.spr	Du lŞch trë vÒ, må håi ­ít ®Ém. GiÊc méng t­¬ng t­, thæi s¸o vÏ tranh.		ThÇn bİ		1	2	1			999
Hµn	0	121	334				303;304							1	2	4		\image\item\ornament\ÇåãöÕÓÍÈ²¿µ­Çàa1.spr	\image\item\ornament\ÇåãöÕÓÍÈ²¿µ­Çàa0.spr	Du lŞch trë vÒ, må håi ­ít ®Ém. GiÊc méng t­¬ng t­, thæi s¸o vÏ tranh.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Nhá	0	120	335	0	0		0;335							1	1	1		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Nhá	0	120	336	0	0		0;336							1	1	2		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Nhá	0	120	337	0	0		0;337							1	2	3		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Nhá	0	120	338	0	0		0;338							1	2	4		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Lín	0	120	339	0	0		0;339							1	1	1		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Lín	0	120	340	0	0		0;340							1	1	2		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Lín	0	120	341	0	0		0;341							1	2	3		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
Tö Kim Hå L«-Lín	0	120	342	0	0		0;342							1	2	4		\image\item\ornament\½ğºùÂ«a1.spr	\image\item\ornament\½ğºùÂ«a0.spr	Hå l« thÇn kú, ®­îc Th¸i Th­îng L·o Qu©n dïng luyÖn chÕ tiªn ®¬n, bŞ nhiÒu ng­êi nh¸i theo. Kh«ng ai biÕt Tö Kim Hå L« thùc sù ®ang ë ®©u.		ThÇn bİ		1	2	1			999
DiÒu gia c«ng tinh tÕ	0	120	343	0	0		0;343							1	1	1		\image\item\ornament\·çóİºÚa1.spr	\image\item\ornament\·çóİºÚa0.spr	DiÒu gia c«ng tinh x¶o vµ tØ mØ		ThÇn bİ		1	2	1			999
DiÒu gia c«ng tinh tÕ	0	120	344	0	0		0;344							1	1	2		\image\item\ornament\·çóİºÚa1.spr	\image\item\ornament\·çóİºÚa0.spr	DiÒu gia c«ng tinh x¶o vµ tØ mØ		ThÇn bİ		1	2	1			999
DiÒu gia c«ng tinh tÕ	0	120	345	0	0		0;345							1	2	3		\image\item\ornament\·çóİºÚa1.spr	\image\item\ornament\·çóİºÚa0.spr	DiÒu gia c«ng tinh x¶o vµ tØ mØ		ThÇn bİ		1	2	1			999
DiÒu gia c«ng tinh tÕ	0	120	346	0	0		0;346							1	2	4		\image\item\ornament\·çóİºÚa1.spr	\image\item\ornament\·çóİºÚa0.spr	DiÒu gia c«ng tinh x¶o vµ tØ mØ		ThÇn bİ		1	2	1			999
Ngäc	0	119	347				0;280							1	1	1		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a0.spr	GiÊc méng xu©n sÇu, t×nh nµy ai thÊu?		ThÇn bİ		1	2	1			999
Ngäc	0	119	348				0;281							1	1	2		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a0.spr	GiÊc méng xu©n sÇu, t×nh nµy ai thÊu?		ThÇn bİ		1	2	1			999
Ngäc	0	119	349				0;282							1	2	3		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a0.spr	GiÊc méng xu©n sÇu, t×nh nµy ai thÊu?		ThÇn bİ		1	2	1			999
Ngäc	0	119	350				0;283							1	2	4		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿·ÛÉ«a0.spr	GiÊc méng xu©n sÇu, t×nh nµy ai thÊu?		ThÇn bİ		1	2	1			999
Phï	0	120	347				0;347							1	1	1		\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a0.spr	§iÓm trang nĞt yªu kiÒu, hoa sen gi÷a hå xanh, xa råi niÒm vui cò.		ThÇn bİ		1	2	1			999
Phï	0	120	348				0;348							1	1	2		\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a0.spr	§iÓm trang nĞt yªu kiÒu, hoa sen gi÷a hå xanh, xa råi niÒm vui cò.		ThÇn bİ		1	2	1			999
Phï	0	120	349				0;349							1	2	3		\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a0.spr	§iÓm trang nĞt yªu kiÒu, hoa sen gi÷a hå xanh, xa råi niÒm vui cò.		ThÇn bİ		1	2	1			999
Phï	0	120	350				0;350							1	2	4		\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿·ÛÉ«a0.spr	§iÓm trang nĞt yªu kiÒu, hoa sen gi÷a hå xanh, xa råi niÒm vui cò.		ThÇn bİ		1	2	1			999
Dung	0	121	347				305;306							1	1	1		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a0.spr	Ngo¶nh ®Çu nh×n l¹i, non cao tùa b×nh phong.		ThÇn bİ		1	2	1			999
Dung	0	121	348				307;308							1	1	2		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a0.spr	Ngo¶nh ®Çu nh×n l¹i, non cao tùa b×nh phong.		ThÇn bİ		1	2	1			999
Dung	0	121	349				309;310							1	2	3		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a0.spr	Ngo¶nh ®Çu nh×n l¹i, non cao tùa b×nh phong.		ThÇn bİ		1	2	1			999
Dung	0	121	350				311;312							1	2	4		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿·ÛÉ«a0.spr	Ngo¶nh ®Çu nh×n l¹i, non cao tùa b×nh phong.		ThÇn bİ		1	2	1			999
V©n Chö	0	119	351				0;284							1	1	1		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
V©n Chö	0	119	352				0;285							1	1	2		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
V©n Chö	0	119	353				0;286							1	2	3		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
V©n Chö	0	119	354				0;287							1	2	4		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
BÇu Trêi Trong Xanh	0	120	351				0;351							1	1	1		\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
BÇu Trêi Trong Xanh	0	120	352				0;352							1	1	2		\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
BÇu Trêi Trong Xanh	0	120	353				0;353							1	2	3		\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
BÇu Trêi Trong Xanh	0	120	354				0;354							1	2	4		\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
B¾c §Èu §an Xen	0	121	351				313;314							1	1	1		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
B¾c §Èu §an Xen	0	121	352				315;316							1	1	2		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
B¾c §Èu §an Xen	0	121	353				317;318							1	2	3		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
B¾c §Èu §an Xen	0	121	354				319;320							1	2	4		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿ÇàÉ«a0.spr	Trêi xanh nh­ d¶i lôa, lÊp l¸nh sao B¾c §Èu.		ThÇn bİ		1	2	1			999
Trän §êi Trän KiÕp	0	119	355				0;288							1	1	1		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
Trän §êi Trän KiÕp	0	119	356				0;289							1	1	2		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
Trän §êi Trän KiÕp	0	119	357				0;290							1	2	3		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
Trän §êi Trän KiÕp	0	119	358				0;291							1	2	4		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng T­	0	120	355				0;355							1	1	1		\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng T­	0	120	356				0;356							1	1	2		\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng T­	0	120	357				0;357							1	2	3		\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng T­	0	120	358				0;358							1	2	4		\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng Väng	0	121	355				321;322							1	1	1		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng Väng	0	121	356				323;324							1	1	2		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng Väng	0	121	357				325;326							1	2	3		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
T­¬ng Väng	0	121	358				327;328							1	2	4		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿°×É«a0.spr	§«i uyªn ­¬ng trêi ®Şnh, sao nì c¸ch xa nhau.		ThÇn bİ		1	2	1			999
CÇu Son Rõng BiÕc	0	119	359				0;292							1	1	1		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a0.spr	CÇu son rõng biÕc ngµy x­a cò, n­íc vÉn cßn ®©y ng­êi vÒ ®©u.		ThÇn bİ		1	2	1			999
CÇu Son Rõng BiÕc	0	119	360				0;293							1	1	2		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a0.spr	CÇu son rõng biÕc ngµy x­a cò, n­íc vÉn cßn ®©y ng­êi vÒ ®©u.		ThÇn bİ		1	2	1			999
CÇu Son Rõng BiÕc	0	119	361				0;294							1	2	3		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a0.spr	CÇu son rõng biÕc ngµy x­a cò, n­íc vÉn cßn ®©y ng­êi vÒ ®©u.		ThÇn bİ		1	2	1			999
CÇu Son Rõng BiÕc	0	119	362				0;295							1	2	4		\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ¼ç²¿Ç³À¶a0.spr	CÇu son rõng biÕc ngµy x­a cò, n­íc vÉn cßn ®©y ng­êi vÒ ®©u.		ThÇn bİ		1	2	1			999
ThiÒu Hoa	0	120	359				0;359							1	1	1		\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a0.spr	N¨m th¸ng ch¼ng ®îi ai, sÇu ly biÖt, bao giê phai.		ThÇn bİ		1	2	1			999
ThiÒu Hoa	0	120	360				0;360							1	1	2		\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a0.spr	N¨m th¸ng ch¼ng ®îi ai, sÇu ly biÖt, bao giê phai.		ThÇn bİ		1	2	1			999
ThiÒu Hoa	0	120	361				0;361							1	2	3		\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a0.spr	N¨m th¸ng ch¼ng ®îi ai, sÇu ly biÖt, bao giê phai.		ThÇn bİ		1	2	1			999
ThiÒu Hoa	0	120	362				0;362							1	2	4		\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØ±³²¿Ç³À¶a0.spr	N¨m th¸ng ch¼ng ®îi ai, sÇu ly biÖt, bao giê phai.		ThÇn bİ		1	2	1			999
Hoa Bay La §µ	0	121	359				329;330							1	1	1		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a0.spr	Khi c¸nh hoa r¬i ®Çy, ta sÏ lªn bôc cao, s«ng còng hãa lÖ sÇu.		ThÇn bİ		1	2	1			999
Hoa Bay La §µ	0	121	360				331;332							1	1	2		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a0.spr	Khi c¸nh hoa r¬i ®Çy, ta sÏ lªn bôc cao, s«ng còng hãa lÖ sÇu.		ThÇn bİ		1	2	1			999
Hoa Bay La §µ	0	121	361				333;334							1	2	3		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a0.spr	Khi c¸nh hoa r¬i ®Çy, ta sÏ lªn bôc cao, s«ng còng hãa lÖ sÇu.		ThÇn bİ		1	2	1			999
Hoa Bay La §µ	0	121	362				335;336							1	2	4		\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÓñÜ½ÈØÍÈ²¿Ç³À¶a0.spr	Khi c¸nh hoa r¬i ®Çy, ta sÏ lªn bôc cao, s«ng còng hãa lÖ sÇu.		ThÇn bİ		1	2	1			999
D­¬ng Hoa	0	119	363				316;296							1	1	1		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a0.spr	Giã ch¼ng vên t¬ liÔu, qua ®­êng che lèi ®i.		ThÇn bİ		1	2	1			999
D­¬ng Hoa	0	119	364				317;297							1	1	2		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a0.spr	Giã ch¼ng vên t¬ liÔu, qua ®­êng che lèi ®i.		ThÇn bİ		1	2	1			999
D­¬ng Hoa	0	119	365				318;298							1	2	3		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a0.spr	Giã ch¼ng vên t¬ liÔu, qua ®­êng che lèi ®i.		ThÇn bİ		1	2	1			999
D­¬ng Hoa	0	119	366				319;299							1	2	4		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿·ÛÉ«a0.spr	Giã ch¼ng vên t¬ liÔu, qua ®­êng che lèi ®i.		ThÇn bİ		1	2	1			999
Thóy DiÖp Tµng Oanh	0	120	363				0;363							1	1	1		\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a0.spr	Hoµng anh vên chim yÕn, l­ h­¬ng tho¶ng t¬ mÒm.		ThÇn bİ		1	2	1			999
Thóy DiÖp Tµng Oanh	0	120	364				0;364							1	1	2		\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a0.spr	Hoµng anh vên chim yÕn, l­ h­¬ng tho¶ng t¬ mÒm.		ThÇn bİ		1	2	1			999
Thóy DiÖp Tµng Oanh	0	120	365				0;365							1	2	3		\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a0.spr	Hoµng anh vên chim yÕn, l­ h­¬ng tho¶ng t¬ mÒm.		ThÇn bİ		1	2	1			999
Thóy DiÖp Tµng Oanh	0	120	366				0;366							1	2	4		\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ±³²¿·ÛÉ«a0.spr	Hoµng anh vên chim yÕn, l­ h­¬ng tho¶ng t¬ mÒm.		ThÇn bİ		1	2	1			999
Tµ D­¬ng	0	121	363				337;338							1	1	1		\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a0.spr	Khi tØnh say c¬n buån, thÊp tho¸ng bãng chiÒu bu«ng.		ThÇn bİ		1	2	1			999
Tµ D­¬ng	0	121	364				339;340							1	1	2		\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a0.spr	Khi tØnh say c¬n buån, thÊp tho¸ng bãng chiÒu bu«ng.		ThÇn bİ		1	2	1			999
Tµ D­¬ng	0	121	365				341;342							1	2	3		\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a0.spr	Khi tØnh say c¬n buån, thÊp tho¸ng bãng chiÒu bu«ng.		ThÇn bİ		1	2	1			999
Tµ D­¬ng	0	121	366				343;344							1	2	4		\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚÍÈ²¿·ÛÉ«a0.spr	Khi tØnh say c¬n buån, thÊp tho¸ng bãng chiÒu bu«ng.		ThÇn bİ		1	2	1			999
Bİch V©n Thiªn	0	119	367				320;300							1	1	1		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a0.spr	Nói cao cïng biÓn réng, nèi tiÕp tËn ch©n trêi.		ThÇn bİ		1	2	1			999
Bİch V©n Thiªn	0	119	368				321;301							1	1	2		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a0.spr	Nói cao cïng biÓn réng, nèi tiÕp tËn ch©n trêi.		ThÇn bİ		1	2	1			999
Bİch V©n Thiªn	0	119	369				322;302							1	2	3		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a0.spr	Nói cao cïng biÓn réng, nèi tiÕp tËn ch©n trêi.		ThÇn bİ		1	2	1			999
Bİch V©n Thiªn	0	119	370				323;303							1	2	4		\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a1.spr	\image\item\ornament\ËÕÄ»ÕÚ¼ç²¿½ğÉ«a0.spr	Nói cao cïng biÓn réng, nèi tiÕp tËn ch©n trêi.		ThÇn bİ		1	2	1			999
